"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"TMEM222"	1.95416281771932e-97	0.263697827595045	0.288	0.193	4.53170357429111e-93	"BRCA.Basal"	"TMEM222"
"LAP3"	4.10326943571768e-97	0.276051011286656	0.363	0.266	9.51548182142929e-93	"BRCA.Basal"	"LAP3"
"TIMM8B"	2.42541400438062e-96	0.264756903061978	0.521	0.456	5.62453507615865e-92	"BRCA.Basal"	"TIMM8B"
"THOC7"	2.86452697015353e-96	0.301082110110564	0.499	0.435	6.64283804378605e-92	"BRCA.Basal"	"THOC7"
"ILF3"	3.32613947968262e-96	0.291755984217858	0.461	0.387	7.713317453384e-92	"BRCA.Basal"	"ILF3"
"WDR18"	3.5556403472805e-96	0.251360075246388	0.343	0.246	8.24552996534347e-92	"BRCA.Basal"	"WDR18"
"EXOSC8"	3.86410811589172e-96	0.298675877460372	0.41	0.321	8.96086672075289e-92	"BRCA.Basal"	"EXOSC8"
"SDHD"	5.32751007529632e-96	0.310491604356821	0.467	0.395	1.23544958646122e-91	"BRCA.Basal"	"SDHD"
"RRP7A"	8.96961302269991e-96	0.300851016403308	0.443	0.361	2.08005325996411e-91	"BRCA.Basal"	"RRP7A"
"PCNP"	1.68952891485257e-95	0.255064088988934	0.707	0.706	3.9180175535431e-91	"BRCA.Basal"	"PCNP"
"TXNDC17"	2.18113938378394e-95	0.297928487915684	0.559	0.518	5.05806223099496e-91	"BRCA.Basal"	"TXNDC17"
"HAT1"	2.78280806676661e-95	0.267469905955177	0.365	0.269	6.45333190683177e-91	"BRCA.Basal"	"HAT1"
"SRA1"	1.07294371053425e-94	0.278806390884225	0.459	0.377	2.48815646472892e-90	"BRCA.Basal"	"SRA1"
"AP2M1"	1.89746264136493e-94	0.271020763332435	0.611	0.614	4.40021586532527e-90	"BRCA.Basal"	"AP2M1"
"THBS1"	2.73659047666248e-94	0.326875707925898	0.268	0.17	6.3461533153803e-90	"BRCA.Basal"	"THBS1"
"PDHA1"	5.16129870896954e-94	0.281641999542512	0.385	0.295	1.19690517061004e-89	"BRCA.Basal"	"PDHA1"
"LSM5"	5.86087874734706e-94	0.297094883356588	0.488	0.436	1.35913778150978e-89	"BRCA.Basal"	"LSM5"
"LONP1"	8.52568715304642e-94	0.267637059972089	0.296	0.202	1.97710685079146e-89	"BRCA.Basal"	"LONP1"
"PFKP"	1.00546838080807e-93	0.303196588397394	0.423	0.337	2.33168117509391e-89	"BRCA.Basal"	"PFKP"
"EIF4G1"	4.60413668821969e-93	0.281916992384053	0.468	0.395	1.06769929799815e-88	"BRCA.Basal"	"EIF4G1"
"PSME3"	1.16905809420207e-92	0.285695759054142	0.344	0.252	2.7110457204546e-88	"BRCA.Basal"	"PSME3"
"CNN11"	7.32041024573318e-92	0.398247451077279	0.291	0.189	1.69760313598552e-87	"BRCA.Basal"	"CNN1"
"THRAP3"	7.66305992046854e-92	0.279991707967587	0.515	0.454	1.77706359555665e-87	"BRCA.Basal"	"THRAP3"
"KARS"	1.47491341859846e-91	0.291480830065691	0.54	0.495	3.42032421772984e-87	"BRCA.Basal"	"KARS"
"SLC38A11"	1.81035341829794e-91	0.266443955868861	0.501	0.421	4.19820957703292e-87	"BRCA.Basal"	"SLC38A1"
"TRIM28"	2.73394685619322e-91	0.277668935691105	0.386	0.298	6.34002275951207e-87	"BRCA.Basal"	"TRIM28"
"TBRG4"	4.19441182243603e-91	0.286175477792082	0.349	0.258	9.72684101622916e-87	"BRCA.Basal"	"TBRG4"
"RCN2"	8.00249167540336e-91	0.274381304717113	0.415	0.333	1.85577781952604e-86	"BRCA.Basal"	"RCN2"
"DDB1"	1.34217797974384e-90	0.25776900717322	0.347	0.254	3.11251073502597e-86	"BRCA.Basal"	"DDB1"
"TIMM22"	1.5371610724325e-90	0.254932612437011	0.289	0.195	3.56467652697097e-86	"BRCA.Basal"	"TIMM22"
"SAFB"	2.41061298607365e-90	0.27295235526265	0.384	0.298	5.5902115147048e-86	"BRCA.Basal"	"SAFB"
"HADHA"	4.41188630011615e-90	0.291249295014399	0.516	0.473	1.02311643299693e-85	"BRCA.Basal"	"HADHA"
"LAMB3"	4.69124964009091e-90	0.302899656074082	0.62	0.587	1.08790079153708e-85	"BRCA.Basal"	"LAMB3"
"SNF8"	4.75674146694698e-90	0.27832424624892	0.488	0.423	1.10308834618501e-85	"BRCA.Basal"	"SNF8"
"GNAI3"	5.88981777662358e-90	0.268612715127881	0.486	0.414	1.36584874239901e-85	"BRCA.Basal"	"GNAI3"
"ENOPH1"	1.27942451798863e-89	0.29229202358712	0.361	0.273	2.96698545721563e-85	"BRCA.Basal"	"ENOPH1"
"TAP2"	1.56435869155805e-89	0.267418386541829	0.295	0.202	3.62774780572311e-85	"BRCA.Basal"	"TAP2"
"IFT57"	7.9212124650742e-89	0.310451471201694	0.445	0.364	1.83692917065071e-84	"BRCA.Basal"	"IFT57"
"ENY2"	2.71263308984247e-88	0.280461882478074	0.646	0.632	6.29059613534468e-84	"BRCA.Basal"	"ENY2"
"OSTC"	3.45222163923791e-88	0.257304011476441	0.645	0.636	8.0057019813927e-84	"BRCA.Basal"	"OSTC"
"CFAP20"	3.97014687949741e-88	0.268465620351038	0.303	0.211	9.20677061355449e-84	"BRCA.Basal"	"CFAP20"
"IMMT"	1.01013186846237e-87	0.252686015605503	0.335	0.244	2.34249580296424e-83	"BRCA.Basal"	"IMMT"
"PEF1"	1.07225713086045e-87	0.287415217389133	0.457	0.39	2.48656428646539e-83	"BRCA.Basal"	"PEF1"
"LUZP1"	1.69610793005182e-87	0.256933418016457	0.309	0.213	3.93327428979016e-83	"BRCA.Basal"	"LUZP1"
"PHB2"	1.84652223762081e-87	0.286063713610792	0.534	0.499	4.28208506904265e-83	"BRCA.Basal"	"PHB2"
"GLRX5"	2.19670905241766e-87	0.298238822852387	0.404	0.321	5.09416829255655e-83	"BRCA.Basal"	"GLRX5"
"DDX49"	2.77886133991883e-87	0.253276500239167	0.28	0.191	6.44417944727177e-83	"BRCA.Basal"	"DDX49"
"LY6K1"	4.13280317577694e-87	0.305731825445917	0.349	0.254	9.58397056462672e-83	"BRCA.Basal"	"LY6K"
"MTCH2"	4.92507352276597e-87	0.26703973737268	0.437	0.36	1.14212454992943e-82	"BRCA.Basal"	"MTCH2"
"PPIG"	2.14908738493872e-86	0.312979548979633	0.536	0.488	4.98373364567289e-82	"BRCA.Basal"	"PPIG"
"DHX15"	3.63757714208833e-86	0.278255523046567	0.394	0.31	8.43554139250284e-82	"BRCA.Basal"	"DHX15"
"RRAGA"	1.38930713142762e-85	0.267347219487034	0.468	0.398	3.22180323778066e-81	"BRCA.Basal"	"RRAGA"
"RBM17"	1.83368830185849e-85	0.291258838694147	0.517	0.464	4.25232317200983e-81	"BRCA.Basal"	"RBM17"
"CECR5"	5.02081052544001e-85	0.263047038007855	0.309	0.221	1.16432596084954e-80	"BRCA.Basal"	"CECR5"
"YTHDF2"	5.66381351377184e-85	0.277778311876882	0.507	0.443	1.31343835384369e-80	"BRCA.Basal"	"YTHDF2"
"HK1"	1.08912603319021e-84	0.265447383274351	0.372	0.29	2.52568327096809e-80	"BRCA.Basal"	"HK1"
"KLF10"	3.41968727205753e-84	0.267578795321	0.326	0.236	7.93025478390141e-80	"BRCA.Basal"	"KLF10"
"HPRT1"	1.13255316228839e-83	0.266737647920801	0.328	0.24	2.62639078334678e-79	"BRCA.Basal"	"HPRT1"
"CWC25"	1.36756747929858e-83	0.278779357801521	0.327	0.239	3.1713889844934e-79	"BRCA.Basal"	"CWC25"
"MYO1B1"	1.94973034783967e-83	0.271244029091854	0.474	0.392	4.52142467664019e-79	"BRCA.Basal"	"MYO1B"
"NDUFA5"	3.21681448994606e-83	0.272693097940717	0.522	0.472	7.45979280218491e-79	"BRCA.Basal"	"NDUFA5"
"NFKBIB"	9.67294591822245e-83	0.286695627502866	0.295	0.208	2.24315615843579e-78	"BRCA.Basal"	"NFKBIB"
"UBE2G2"	1.68991962185986e-82	0.251090719891151	0.304	0.216	3.91892360309302e-78	"BRCA.Basal"	"UBE2G2"
"VPS4A"	2.25139093052662e-82	0.271853381733643	0.372	0.293	5.22097556789124e-78	"BRCA.Basal"	"VPS4A"
"SMTN"	2.75043107290437e-82	0.315460165225353	0.436	0.358	6.37824965806524e-78	"BRCA.Basal"	"SMTN"
"NANS"	2.89639419944456e-82	0.308852668544294	0.502	0.442	6.71673814851192e-78	"BRCA.Basal"	"NANS"
"CTSC"	2.74267995109522e-81	0.51724315466559	0.362	0.282	6.36027480658981e-77	"BRCA.Basal"	"CTSC"
"ATP6AP2"	5.92191759999483e-81	0.26296279744912	0.53	0.479	1.3732926914388e-76	"BRCA.Basal"	"ATP6AP2"
"PDRG1"	1.10321480720496e-80	0.301073121642215	0.315	0.23	2.55835513790831e-76	"BRCA.Basal"	"PDRG1"
"FNTA"	2.60165718345802e-80	0.284072975844937	0.512	0.461	6.03324300843914e-76	"BRCA.Basal"	"FNTA"
"CHORDC1"	6.83453041855352e-80	0.290865317454034	0.36	0.276	1.58492760406256e-75	"BRCA.Basal"	"CHORDC1"
"DNPEP"	1.70228021489059e-79	0.271013944770256	0.4	0.322	3.94758781833128e-75	"BRCA.Basal"	"DNPEP"
"CHCHD3"	4.36502938135137e-79	0.286786924260017	0.408	0.34	1.01225031353538e-74	"BRCA.Basal"	"CHCHD3"
"COPS5"	2.48862144784442e-78	0.290531641046179	0.447	0.383	5.7711131375512e-74	"BRCA.Basal"	"COPS5"
"NELFCD"	3.36155260217474e-78	0.280993660401022	0.451	0.39	7.79544048444323e-74	"BRCA.Basal"	"NELFCD"
"ZRANB2"	4.52505116942008e-78	0.26164818859608	0.39	0.309	1.04935936618852e-73	"BRCA.Basal"	"ZRANB2"
"BLOC1S2"	1.47143858053709e-77	0.282245726805498	0.404	0.331	3.41226606826551e-73	"BRCA.Basal"	"BLOC1S2"
"TCERG1"	1.8696355309426e-77	0.264062245171206	0.276	0.192	4.33568479625589e-73	"BRCA.Basal"	"TCERG1"
"MED30"	2.70051786471398e-77	0.256424937775346	0.315	0.23	6.26250092827172e-73	"BRCA.Basal"	"MED30"
"EMP3"	2.72884711634874e-77	0.25393665014088	0.541	0.457	6.32819646281273e-73	"BRCA.Basal"	"EMP3"
"URI1"	5.03814163807103e-77	0.260279438488829	0.324	0.242	1.16834504586867e-72	"BRCA.Basal"	"URI1"
"MT-ND6"	1.38341494752824e-76	0.286477622167897	0.369	0.289	3.20813926331799e-72	"BRCA.Basal"	"MT-ND6"
"NASP"	2.37092866146846e-76	0.282790072962181	0.381	0.305	5.49818356594537e-72	"BRCA.Basal"	"NASP"
"ATAD1"	5.10482696719346e-76	0.265466302020703	0.325	0.244	1.18380937369216e-71	"BRCA.Basal"	"ATAD1"
"PDCD6"	8.82212285895797e-76	0.253072237901921	0.581	0.545	2.04585029099235e-71	"BRCA.Basal"	"PDCD6"
"AC090498.1"	1.15996180821962e-75	0.281639530965957	0.515	0.472	2.68995143326131e-71	"BRCA.Basal"	"AC090498.1"
"TPD52L2"	3.5177701095559e-75	0.276365178851912	0.429	0.367	8.15770888406013e-71	"BRCA.Basal"	"TPD52L2"
"ARID5B"	3.67812750650045e-75	0.519232353526267	0.643	0.627	8.52957768757454e-71	"BRCA.Basal"	"ARID5B"
"PSMF1"	4.22554321990444e-75	0.278467367668434	0.481	0.433	9.79903472695839e-71	"BRCA.Basal"	"PSMF1"
"LAPTM4B"	1.03770846313355e-74	0.276880585562137	0.434	0.375	2.40644592600669e-70	"BRCA.Basal"	"LAPTM4B"
"DNAJC7"	5.9143986202665e-74	0.266178489745281	0.49	0.445	1.3715490400398e-69	"BRCA.Basal"	"DNAJC7"
"ASNSD1"	1.25679131274763e-73	0.262426124561068	0.285	0.204	2.91449905426175e-69	"BRCA.Basal"	"ASNSD1"
"SNRPA1"	1.56510273098283e-73	0.260221174617195	0.523	0.486	3.62947323314919e-69	"BRCA.Basal"	"SNRPA1"
"RBMX"	2.18039590086897e-73	0.25302767334709	0.647	0.638	5.05633809411514e-69	"BRCA.Basal"	"RBMX"
"MRPS30"	1.03657602681729e-72	0.287118962314508	0.301	0.223	2.4038198061893e-68	"BRCA.Basal"	"MRPS30"
"POLR2H"	1.13663773781077e-72	0.285008988686776	0.553	0.527	2.63586291398318e-68	"BRCA.Basal"	"POLR2H"
"AHSA1"	2.64890455379407e-72	0.272077656699567	0.498	0.451	6.14280966024845e-68	"BRCA.Basal"	"AHSA1"
"U2AF2"	3.26574415090336e-72	0.252233242183545	0.328	0.248	7.5732606859449e-68	"BRCA.Basal"	"U2AF2"
"IK"	9.29838232474907e-72	0.257858291377872	0.447	0.384	2.15629486110931e-67	"BRCA.Basal"	"IK"
"EXOSC4"	1.85482122509246e-71	0.271901964595831	0.4	0.33	4.30133042098941e-67	"BRCA.Basal"	"EXOSC4"
"PIGH"	7.97734160575031e-71	0.257914238126989	0.258	0.179	1.8499455183735e-66	"BRCA.Basal"	"PIGH"
"NDUFS4"	8.44261222774752e-70	0.275753986351439	0.558	0.538	1.95784177561465e-65	"BRCA.Basal"	"NDUFS4"
"ATG3"	1.41210765299596e-69	0.278773992388087	0.408	0.346	3.27467764729763e-65	"BRCA.Basal"	"ATG3"
"PRPF38A"	2.31652690208796e-69	0.263116018362445	0.336	0.262	5.37202588594199e-65	"BRCA.Basal"	"PRPF38A"
"APOE1"	5.16530117710623e-69	0.289587821697843	0.399	0.299	1.19783334297093e-64	"BRCA.Basal"	"APOE"
"PPP1CC"	5.57682884928501e-69	0.271430132039471	0.483	0.441	1.29326661014919e-64	"BRCA.Basal"	"PPP1CC"
"VPS26A"	6.18312061410498e-69	0.273327580163617	0.413	0.348	1.43386567041095e-64	"BRCA.Basal"	"VPS26A"
"TPR"	1.53366854408507e-68	0.264808308411267	0.44	0.381	3.55657735373327e-64	"BRCA.Basal"	"TPR"
"MRPS18A"	1.60353941957946e-68	0.264363465242092	0.395	0.329	3.71860791400477e-64	"BRCA.Basal"	"MRPS18A"
"IDH3B"	8.54649976031119e-68	0.250331458622563	0.417	0.356	1.98193329441617e-63	"BRCA.Basal"	"IDH3B"
"TMEM87A"	1.24345343060017e-67	0.289842215948591	0.381	0.313	2.8835685055618e-63	"BRCA.Basal"	"TMEM87A"
"RNF126"	2.22690461518335e-67	0.263461133142851	0.512	0.469	5.16419180261018e-63	"BRCA.Basal"	"RNF126"
"GOSR1"	2.77761742696694e-66	0.262755122931818	0.257	0.183	6.44129481313633e-62	"BRCA.Basal"	"GOSR1"
"MRPS35"	1.16568971203143e-64	0.256523386586847	0.416	0.357	2.70323444220088e-60	"BRCA.Basal"	"MRPS35"
"RTFDC1"	2.91916962819169e-64	0.255043344479979	0.445	0.4	6.76955436777653e-60	"BRCA.Basal"	"RTFDC1"
"ARL5A"	3.01287637159404e-64	0.265494315687943	0.428	0.371	6.98686030572659e-60	"BRCA.Basal"	"ARL5A"
"PAWR"	3.06939107030038e-64	0.254947741491524	0.671	0.64	7.11791789202658e-60	"BRCA.Basal"	"PAWR"
"SLTM"	4.13774536325692e-64	0.27680333303789	0.506	0.464	9.5954314973928e-60	"BRCA.Basal"	"SLTM"
"LUC7L2"	1.16437791058485e-63	0.257259567386305	0.414	0.357	2.70019237464626e-59	"BRCA.Basal"	"LUC7L2"
"ELAVL1"	1.75758472658333e-63	0.256748972127687	0.448	0.401	4.07583898094673e-59	"BRCA.Basal"	"ELAVL1"
"CPSF6"	8.89139457351633e-63	0.250665125117213	0.375	0.305	2.06191440159844e-58	"BRCA.Basal"	"CPSF6"
"DDX54"	1.13733528398772e-62	0.25556168767115	0.339	0.271	2.63748052356753e-58	"BRCA.Basal"	"DDX54"
"SF1"	1.14610137241906e-61	0.253870302220787	0.528	0.492	2.6578090826398e-57	"BRCA.Basal"	"SF1"
"COQ10B"	2.47555997757451e-61	0.261655941313678	0.363	0.294	5.74082358799528e-57	"BRCA.Basal"	"COQ10B"
"FAM204A"	4.4245058234662e-61	0.260794667669017	0.393	0.333	1.02604290046181e-56	"BRCA.Basal"	"FAM204A"
"FIP1L1"	5.18665528268329e-60	0.255005247344658	0.328	0.259	1.20278536005426e-55	"BRCA.Basal"	"FIP1L1"
"DUSP14"	1.01724660090884e-57	0.276413396169398	0.445	0.377	2.3589948675076e-53	"BRCA.Basal"	"DUSP14"
"MARS"	8.27560403812585e-57	0.268959746352805	0.375	0.316	1.91911257644139e-52	"BRCA.Basal"	"MARS"
"C12orf29"	2.63254050014479e-56	0.261180964366721	0.322	0.257	6.10486141983576e-52	"BRCA.Basal"	"C12orf29"
"RBM25"	3.52998840573338e-54	0.259018450226217	0.485	0.451	8.1860431128957e-50	"BRCA.Basal"	"RBM25"
"RBM7"	8.19674627361786e-54	0.265727923046572	0.391	0.341	1.90082546085198e-49	"BRCA.Basal"	"RBM7"
"RASSF1"	2.52696612730259e-53	0.255250415979368	0.358	0.294	5.8600344492147e-49	"BRCA.Basal"	"RASSF1"
"PHGDH"	1.55017280575183e-51	0.26520690449043	0.384	0.325	3.59485073653849e-47	"BRCA.Basal"	"PHGDH"
"TARS"	2.76286877680434e-51	0.258933570666814	0.439	0.396	6.40709269340927e-47	"BRCA.Basal"	"TARS"
"KPNA4"	1.041532551132e-50	0.251652803781115	0.311	0.25	2.41531398607511e-46	"BRCA.Basal"	"KPNA4"
"MED19"	1.17355797167513e-50	0.256124919579782	0.326	0.266	2.72148093631463e-46	"BRCA.Basal"	"MED19"
"LUC7L"	3.40947743977655e-50	0.258413078744143	0.286	0.225	7.90657818284182e-46	"BRCA.Basal"	"LUC7L"
"GARS"	9.94106381479566e-50	0.265336421718443	0.486	0.451	2.30533269865111e-45	"BRCA.Basal"	"GARS"
"PTS"	5.15738018103826e-49	0.288294768088467	0.424	0.388	1.19599646398277e-44	"BRCA.Basal"	"PTS"
"CHIC21"	8.57929641047535e-49	0.27610501407771	0.439	0.394	1.98953883758923e-44	"BRCA.Basal"	"CHIC2"
"NTMT1"	1.42579494878774e-48	0.265406275453041	0.448	0.415	3.30641848623876e-44	"BRCA.Basal"	"NTMT1"
"CDC5L"	1.01215654931744e-47	0.257700495728552	0.332	0.276	2.34719103786715e-43	"BRCA.Basal"	"CDC5L"
"DNAJA2"	2.82599037114938e-47	0.253031760928062	0.402	0.358	6.55347167069542e-43	"BRCA.Basal"	"DNAJA2"
"COPS2"	3.45788236344736e-45	0.272618888423825	0.401	0.363	8.01882920083442e-41	"BRCA.Basal"	"COPS2"
"C1orf122"	2.30760804792604e-43	0.264369871123069	0.396	0.354	5.35134306314048e-39	"BRCA.Basal"	"C1orf122"
"PPP1R15A1"	2.84815717485404e-41	0.355733441512083	0.666	0.659	6.60487648848652e-37	"BRCA.Basal"	"PPP1R15A"
"ASNS"	3.76897985267705e-36	0.250447815154016	0.303	0.255	8.74026427835807e-32	"BRCA.Basal"	"ASNS"
"RDX"	1.79656840419601e-35	0.25754233763873	0.366	0.331	4.16624212933055e-31	"BRCA.Basal"	"RDX"
"KRT15"	0	1.75189299427069	0.821	0.283	0	"BRCA.Luminal_1"	"KRT15"
"KRT19"	0	1.73945187622086	0.914	0.599	0	"BRCA.Luminal_1"	"KRT19"
"KRT23"	0	1.68384989583814	0.815	0.325	0	"BRCA.Luminal_1"	"KRT23"
"KRT16"	0	1.38509908422945	0.631	0.251	0	"BRCA.Luminal_1"	"KRT16"
"MGP"	0	1.34790203140798	0.894	0.61	0	"BRCA.Luminal_1"	"MGP"
"KRT18"	0	1.3146662552579	0.986	0.626	0	"BRCA.Luminal_1"	"KRT18"
"KRT81"	0	1.30797529397005	0.358	0.128	0	"BRCA.Luminal_1"	"KRT81"
"KLK6"	0	1.26040280851294	0.398	0.035	0	"BRCA.Luminal_1"	"KLK6"
"RARRES11"	0	1.25880486877555	0.786	0.432	0	"BRCA.Luminal_1"	"RARRES1"
"ALDH1A31"	0	1.23945037876382	0.879	0.298	0	"BRCA.Luminal_1"	"ALDH1A3"
"S100A16"	0	1.19967469443589	0.975	0.81	0	"BRCA.Luminal_1"	"S100A16"
"KLK5"	0	1.19405761553493	0.606	0.07	0	"BRCA.Luminal_1"	"KLK5"
"MALL"	0	1.17249377950242	0.682	0.095	0	"BRCA.Luminal_1"	"MALL"
"HMGA11"	0	1.10598720182892	0.962	0.665	0	"BRCA.Luminal_1"	"HMGA1"
"FXYD3"	0	1.10415877726135	0.799	0.49	0	"BRCA.Luminal_1"	"FXYD3"
"KRT7"	0	1.07993322888555	0.996	0.903	0	"BRCA.Luminal_1"	"KRT7"
"CLDN41"	0	1.06877509174104	0.973	0.618	0	"BRCA.Luminal_1"	"CLDN4"
"ANXA2"	0	1.04698404368983	0.999	0.971	0	"BRCA.Luminal_1"	"ANXA2"
"KLK10"	0	1.03687158313204	0.5	0.07	0	"BRCA.Luminal_1"	"KLK10"
"CTSV"	0	1.02330116708368	0.452	0.07	0	"BRCA.Luminal_1"	"CTSV"
"CD59"	0	1.0206332481699	0.992	0.863	0	"BRCA.Luminal_1"	"CD59"
"C6orf15"	0	1.01476180389707	0.344	0.025	0	"BRCA.Luminal_1"	"C6orf15"
"TNFRSF11B"	0	0.979495611087581	0.287	0.058	0	"BRCA.Luminal_1"	"TNFRSF11B"
"KRT8"	0	0.97883606190715	0.957	0.708	0	"BRCA.Luminal_1"	"KRT8"
"CA2"	0	0.962020932734843	0.594	0.214	0	"BRCA.Luminal_1"	"CA2"
"FGFBP1"	0	0.958507851555654	0.381	0.017	0	"BRCA.Luminal_1"	"FGFBP1"
"ANXA3"	0	0.945035180483805	0.874	0.578	0	"BRCA.Luminal_1"	"ANXA3"
"KCNN4"	0	0.936239514765808	0.688	0.15	0	"BRCA.Luminal_1"	"KCNN4"
"HEBP2"	0	0.935701231763936	0.902	0.55	0	"BRCA.Luminal_1"	"HEBP2"
"S100A11"	0	0.909404768976468	0.999	0.983	0	"BRCA.Luminal_1"	"S100A11"
"CLDN31"	0	0.90241014663298	0.833	0.358	0	"BRCA.Luminal_1"	"CLDN3"
"SLPI1"	0	0.898643972139382	0.848	0.396	0	"BRCA.Luminal_1"	"SLPI"
"FDPS"	0	0.857701255713921	0.734	0.429	0	"BRCA.Luminal_1"	"FDPS"
"KRT6B1"	0	0.850853803900781	0.767	0.465	0	"BRCA.Luminal_1"	"KRT6B"
"S100A101"	0	0.846276478340813	0.99	0.917	0	"BRCA.Luminal_1"	"S100A10"
"LMNA"	0	0.826803559927891	0.964	0.76	0	"BRCA.Luminal_1"	"LMNA"
"COTL1"	0	0.809293066912952	0.773	0.413	0	"BRCA.Luminal_1"	"COTL1"
"LGALS3"	0	0.808409802914064	0.988	0.852	0	"BRCA.Luminal_1"	"LGALS3"
"EMP1"	0	0.796238944900016	0.709	0.298	0	"BRCA.Luminal_1"	"EMP1"
"S100A61"	0	0.793254372514486	0.999	0.95	0	"BRCA.Luminal_1"	"S100A6"
"GABRP"	0	0.793099327975541	0.523	0.085	0	"BRCA.Luminal_1"	"GABRP"
"SMS1"	0	0.78549929384678	0.876	0.623	0	"BRCA.Luminal_1"	"SMS"
"PHLDA2"	0	0.775718423500797	0.79	0.455	0	"BRCA.Luminal_1"	"PHLDA2"
"FXYD5"	0	0.771316431616336	0.846	0.505	0	"BRCA.Luminal_1"	"FXYD5"
"CLDN7"	0	0.762185753669553	0.942	0.59	0	"BRCA.Luminal_1"	"CLDN7"
"DBI"	0	0.758212206521403	0.793	0.598	0	"BRCA.Luminal_1"	"DBI"
"ANXA12"	0	0.757354867500089	0.982	0.758	0	"BRCA.Luminal_1"	"ANXA1"
"SH3BGRL31"	0	0.753326544985683	0.958	0.799	0	"BRCA.Luminal_1"	"SH3BGRL3"
"GIPC1"	0	0.721168853056171	0.769	0.399	0	"BRCA.Luminal_1"	"GIPC1"
"MYL6"	0	0.714346281335862	0.999	0.984	0	"BRCA.Luminal_1"	"MYL6"
"CD9"	0	0.713039887595467	0.952	0.786	0	"BRCA.Luminal_1"	"CD9"
"CXCL17"	0	0.7117309841353	0.396	0.077	0	"BRCA.Luminal_1"	"CXCL17"
"EPCAM"	0	0.702594606795089	0.892	0.587	0	"BRCA.Luminal_1"	"EPCAM"
"COL6A2"	0	0.692532798537298	0.567	0.241	0	"BRCA.Luminal_1"	"COL6A2"
"CD242"	0	0.68001479023394	0.976	0.613	0	"BRCA.Luminal_1"	"CD24"
"CALM1"	0	0.680011880420799	0.843	0.609	0	"BRCA.Luminal_1"	"CALM1"
"TSPO"	0	0.677261656592173	0.934	0.727	0	"BRCA.Luminal_1"	"TSPO"
"CCND1"	0	0.677013844244615	0.558	0.196	0	"BRCA.Luminal_1"	"CCND1"
"RHOC"	0	0.674275566119833	0.903	0.694	0	"BRCA.Luminal_1"	"RHOC"
"S100A13"	0	0.669945062866411	0.831	0.552	0	"BRCA.Luminal_1"	"S100A13"
"TALDO1"	0	0.666538814462302	0.928	0.693	0	"BRCA.Luminal_1"	"TALDO1"
"SLC9A3R2"	0	0.661269024016762	0.526	0.165	0	"BRCA.Luminal_1"	"SLC9A3R2"
"RGCC"	0	0.648018541349523	0.435	0.131	0	"BRCA.Luminal_1"	"RGCC"
"PPP1R14B"	0	0.644324205463477	0.827	0.516	0	"BRCA.Luminal_1"	"PPP1R14B"
"CST6"	0	0.643089223859423	0.39	0.075	0	"BRCA.Luminal_1"	"CST6"
"LY6E"	0	0.635748752267388	0.759	0.526	0	"BRCA.Luminal_1"	"LY6E"
"ACAT2"	0	0.635583964922226	0.513	0.213	0	"BRCA.Luminal_1"	"ACAT2"
"TUBA1A"	0	0.635064680206265	0.88	0.58	0	"BRCA.Luminal_1"	"TUBA1A"
"MAL2"	0	0.628700498990241	0.655	0.381	0	"BRCA.Luminal_1"	"MAL2"
"SFRP12"	0	0.608196326472259	0.786	0.486	0	"BRCA.Luminal_1"	"SFRP1"
"WFDC21"	0	0.60742344059822	0.939	0.811	0	"BRCA.Luminal_1"	"WFDC2"
"DNTTIP1"	0	0.598780286329812	0.67	0.289	0	"BRCA.Luminal_1"	"DNTTIP1"
"CYP1B1"	0	0.597820415219162	0.414	0.167	0	"BRCA.Luminal_1"	"CYP1B1"
"TPD52L11"	0	0.597255714367167	0.714	0.392	0	"BRCA.Luminal_1"	"TPD52L1"
"CSTB1"	0	0.587511962483826	0.968	0.807	0	"BRCA.Luminal_1"	"CSTB"
"CLDN1"	0	0.575748515157372	0.355	0.1	0	"BRCA.Luminal_1"	"CLDN1"
"ISG201"	0	0.572175099050693	0.603	0.282	0	"BRCA.Luminal_1"	"ISG20"
"CITED4"	0	0.567862410758414	0.579	0.259	0	"BRCA.Luminal_1"	"CITED4"
"S100A12"	0	0.567323911033467	0.441	0.135	0	"BRCA.Luminal_1"	"S100A1"
"GLRX1"	0	0.562464051773557	0.554	0.236	0	"BRCA.Luminal_1"	"GLRX"
"PRKCDBP"	0	0.562321953115927	0.489	0.142	0	"BRCA.Luminal_1"	"PRKCDBP"
"S100A141"	0	0.546655604400255	0.932	0.756	0	"BRCA.Luminal_1"	"S100A14"
"PDLIM2"	0	0.545882651433043	0.453	0.158	0	"BRCA.Luminal_1"	"PDLIM2"
"MT-CO21"	0	0.543439595351705	0.984	0.988	0	"BRCA.Luminal_1"	"MT-CO2"
"TUBA4A1"	0	0.535736572544949	0.758	0.419	0	"BRCA.Luminal_1"	"TUBA4A"
"ARL6IP5"	0	0.534993658969717	0.743	0.414	0	"BRCA.Luminal_1"	"ARL6IP5"
"KLF5"	0	0.53024993565488	0.568	0.218	0	"BRCA.Luminal_1"	"KLF5"
"PRELID1"	0	0.52935621619561	0.964	0.838	0	"BRCA.Luminal_1"	"PRELID1"
"PLPP2"	0	0.528245791868285	0.766	0.447	0	"BRCA.Luminal_1"	"PLPP2"
